device_description,vendor_id,product_id,manufacturer,location_id,usb_speed,power_mA,cpu_avg_percent,process_count,avg_process_runtime_sec,ftk_available,alt_usb_descriptor,source_type,cylinders,tracks_per_cylinder,sectors_per_track,bytes_per_sector,sector_count,drive_model,drive_interface,removable_drive,source_data_size_MB,keystroke_mean_ms,keystroke_std_ms,label
USB Mass Storage Device,058f,6387,SanDisk,USB\ROOT_HUB#4968,12 Mbps,229,9.813747359261885,63,1757.5956740681777,1,Generic Flash Disk VID=058f PID=6387,Physical,904.821761455291,1.0051721252660282,1.0195190620942882,504.3685180194614,1241.4479971323613,Generic Flash Disk,USB,TRUE,1.3765634964451645,-1.0892612198871432,-0.4156179340535595,1
USB Input Device,16c0,27db,Generic,USB\ROOT_HUB#2744,480 Mbps,157,17.94834253673723,55,1137.9573090409122,0,ATtiny85 BadUSB VID=16c0 PID=27db,Unknown,47.68363231881416,-0.9924358602082591,-0.9918465319099601,-23.34619854225474,-4.149834224514706,Unknown,Unknown,Unknown,-1.0366195814373005,141.97339745301122,-0.17004089563664937,0
USB Mass Storage Device,2e8a,000a,Logitech,USB\ROOT_HUB#5222,12 Mbps,96,11.596099968027676,50,2788.978134649781,1,Generic Flash Disk VID=058f PID=6387,Physical,1889.1068787052932,0.9578706337792653,1.0006664424244462,503.0678932780932,1350.1656319408532,Raspberry Pi Pico,USB,True,1.1210104564132417,34.581330180184324,47.58400188996035,1
USB Input Device,046d,c077,HP,USB\ROOT_HUB#6638,5 Gbps,399,5.912026449464504,82,10045.05853007211,0,Mouse USB Optical VID=046d PID=c077,Unknown,15.68284664495391,-1.056181838035805,-1.0371918664254485,-19.192758856599106,-36.33497319201764,Unknown,Unknown,Unknown,-1.028207754058594,-0.12273560361243219,-0.5351516728502006,0
USB Input Device,16c0,27db,WD,USB\ROOT_HUB#7339,12 Mbps,107,10.51030529583381,51,651.3449701193039,0,ATtiny85 BadUSB VID=16c0 PID=27db,Unknown,-9.85230411375671,-1.0065940710281511,-0.9929122735624382,-22.35574721409362,-21.50210764537778,Unknown,Unknown,Unknown,-1.0419487429779266,166.6658888958307,28.827504393523235,1
USB Input Device,046d,c077,Generic,USB\ROOT_HUB#4930,480 Mbps,197,18.045366072856574,37,2638.3508173812315,0,Logitech USB Keyboard VID=046d PID=c31c,Unknown,-9.439632203701281,-1.0268167389552578,-1.0127589107548094,-13.97308611318678,-68.63955621078469,Unknown,Unknown,Unknown,-1.0471506098472019,170.1802931562642,24.15173159838564,0
USB Input Device,046d,c077,SanDisk,USB\ROOT_HUB#8373,5 Gbps,164,8.275617191439771,89,988.6642857805364,0,Mouse USB Optical VID=046d PID=c077,Unknown,19.824407057179616,-1.0641259927138143,-1.0077504754968871,-22.213891090535924,-64.07391677256105,Unknown,Unknown,Unknown,-1.0385450994589378,-1.4683515430788756,-0.21695052939891235,0
USB Mass Storage Device,0bda,129,Arduino,USB\ROOT_HUB#5037,12 Mbps,392,2.8034934634410473,87,12633.791457381927,1,SD Card Reader VID=0bda PID=0129,Physical,2708.1133873413874,1.0188805339915055,0.9962552801309553,501.3064414566298,2213.773125196459,SD Card Reader,USB,TRUE,0.7753259686127831,0.8032046278164259,0.19337404936511304,0
USB Input Device,16c0,27db,Logitech,USB\ROOT_HUB#6602,12 Mbps,112,20.83681130699905,85,143.488814672917,0,ATtiny85 BadUSB VID=16c0 PID=27db,Unknown,60.34866916931824,-1.0412699005981765,-1.0008980215364287,-19.024272210737927,-80.32291744965383,Unknown,Unknown,Unknown,-1.030886919669537,103.04673589246609,54.23604846369159,1
USB Mass Storage Device,1058,25a2,Raspberry Pi,USB\ROOT_HUB#5243,5 Gbps,207,3.6304342282988276,42,10288.025206558812,1,WD External HDD VID=1058 PID=25a2,Physical,2061.063045916237,0.9812787624692199,0.9789153559118164,507.51316518453217,669.5641070453786,WD External HDD,USB,TRUE,0.6673220167788071,0.3238946219128175,-0.9957125129136318,0
USB Mass Storage Device,1058,25a2,SanDisk,USB\ROOT_HUB#8543,5 Gbps,195,19.290386206102212,39,10064.774903253387,1,WD External HDD VID=1058 PID=25a2,Physical,2042.9948604586025,1.007266683109797,0.9737867134876625,500.1616943283517,1982.3777626585256,WD External HDD,USB,TRUE,0.3815048928897077,0.9257743313757544,-0.9591737131126987,0
USB Input Device,046d,c077,SanDisk,USB\ROOT_HUB#5785,480 Mbps,417,8.314463229894937,40,13419.826272740205,0,Mouse USB Optical VID=046d PID=c077,Unknown,28.987194434181404,-1.0213156678547408,-1.0072417560976614,-20.200079148272188,-41.78043153158554,Unknown,Unknown,Unknown,-0.9774084036638613,-1.259970295990086,-0.019685032521836843,0
USB Mass Storage Device,0bda,6387,Raspberry Pi,USB\ROOT_HUB#8754,480 Mbps,415,14.177153709588017,64,9653.90207956609,1,SD Card Reader VID=0bda PID=0129,Physical,2125.2015264165852,0.982247263197296,0.979492992704781,503.20228144576265,1259.8755921580023,SD Card Reader,USB,TRUE,0.7513598127628681,1.2676739667309542,0.03103456536971083,0
USB Mass Storage Device,1058,6387,Raspberry Pi,USB\ROOT_HUB#2726,480 Mbps,258,18.63950746441749,41,11371.903274253933,1,WD External HDD VID=1058 PID=25a2,Physical,2006.7865003045774,0.9643130232504631,1.0073728404168412,499.9731082508463,2340.4025959228684,WD External HDD,USB,TRUE,0.719855640954217,-1.9926341838137218,-0.10820845857608108,0
USB Input Device,16c0,c077,Logitech,USB\ROOT_HUB#1874,12 Mbps,281,18.54997298204174,71,-9.966270283404583,0,ATtiny85 BadUSB VID=16c0 PID=27db,Unknown,30.559812550794778,-1.051150669471645,-1.0598967682291989,-17.8322205711783,-0.503870714544388,Unknown,Unknown,Unknown,-1.0226754755287983,95.61646267147445,20.491963334861317,1
USB Mass Storage Device,058f,25a2,Logitech,USB\ROOT_HUB#8637,480 Mbps,339,13.210247599746383,60,1984.6899657792492,1,Generic Flash Disk VID=058f PID=6387,Physical,2818.4860996312236,0.9728702187778698,0.9799323267151241,500.0253623815697,697.375299334067,Generic Flash Disk,USB,TRUE,1.0757058536214024,108.06136522385685,-0.23513990971805254,1
USB Mass Storage Device,2e8a,6387,Arduino,USB\ROOT_HUB#2617,12 Mbps,435,16.3502581090558,72,12350.783836801858,1,Raspberry Pi Pico VID=2e8a PID=000a,Physical,1001.7278969433005,0.9795588303840976,0.9864633123013373,506.09556018994385,1222.787468402431,Raspberry Pi Pico,USB,TRUE,0.6686378392655361,-0.30720782151972026,-0.028778948625696854,1
USB Input Device,16c0,c31c,Raspberry Pi,USB\ROOT_HUB#1390,12 Mbps,154,8.545930613394603,92,6855.232681836875,0,Logitech USB Keyboard VID=046d PID=c31c,Unknown,-1.3042156989714826,-1.0161594864377543,-1.004317174601536,-12.757553065504386,-65.91073078093008,Unknown,Unknown,Unknown,-1.041354274155555,106.99811161204858,-0.5627387396960499,0
USB Mass Storage Device,058f,6387,Raspberry Pi,USB\ROOT_HUB#8113,480 Mbps,176,3.9730548904696015,47,8042.5043844436605,1,Generic Flash Disk VID=058f PID=6387,Physical,2773.574429250266,1.0105312627801797,1.0121995118228226,495.9301986207053,1261.4356456608332,Generic Flash Disk,USB,TRUE,0.8171191553015134,111.3425151227714,0.14310922468432952,1
USB Input Device,046d,c077,SanDisk,USB\ROOT_HUB#1472,12 Mbps,154,17.372707280821974,45,10941.105268479967,0,ATtiny85 BadUSB VID=16c0 PID=27db,Unknown,8.514976699652987,-1.0134913984301366,-1.0433988370463225,-18.405962758493928,-48.533601134973,Unknown,Unknown,Unknown,-1.0058577626315908,56.29587048676219,23.880347613023424,0
USB Mass Storage Device,1058,25a2,HP,USB\ROOT_HUB#6572,5 Gbps,428,16.345689091422095,56,12007.23619594995,1,WD External HDD VID=1058 PID=25a2,Physical,2835.1547367081216,1.0012223832930913,0.9725711925681357,489.71870610069146,1131.5313824613565,WD External HDD,USB,TRUE,0.448148356554758,-1.663243634273293,0.2615938702960361,0
USB Input Device,046d,c077,Generic,USB\ROOT_HUB#9473,5 Gbps,398,16.609596451243068,34,5048.756956304772,0,Logitech USB Keyboard VID=046d PID=c31c,Unknown,-43.69767185323809,-1.003104869065594,-1.028446280021207,-17.91443817253657,-57.140264631345374,Unknown,Unknown,Unknown,-0.9917108092416637,-0.7206662140575177,0.13777430888180486,0
USB Input Device,046d,c31c,HP,USB\ROOT_HUB#2324,12 Mbps,208,19.71447189979765,68,4137.306151304553,0,Logitech USB Keyboard VID=046d PID=c31c,Unknown,44.22506078285708,-1.0213175193749127,-1.0289942757747643,-24.111739162393143,-87.13702657059724,Unknown,Unknown,Unknown,-1.0235768713727178,-1.5279400746633904,49.049020464362364,0
USB Input Device,046d,c31c,Generic,USB\ROOT_HUB#9921,480 Mbps,272,17.9513961585286,84,2869.005349281705,0,Mouse USB Optical VID=046d PID=c077,Unknown,7.154077240245388,-1.0401239749745708,-1.0154437722339684,-17.03050198190244,-83.17348341571682,Unknown,Unknown,Unknown,-1.0306380419573304,-0.9617539897749809,-0.09286506436716724,0
USB Mass Storage Device,1058,25a2,Logitech,USB\ROOT_HUB#6657,12 Mbps,225,3.0561524728629608,38,7417.42577346149,1,SD Card Reader VID=0bda PID=0129,Physical,2747.317804281138,0.9930147382063937,0.9935671562189271,492.62070855389135,2223.261335186627,WD External HDD,USB,TRUE,0.9953691240972992,-1.0536386650044933,-0.030137509283506225,0
USB Mass Storage Device,1058,25a2,Generic,USB\ROOT_HUB#6609,480 Mbps,214,13.252248103080195,92,6012.939554516277,1,Generic Flash Disk VID=058f PID=6387,Physical,2600.1369006830873,0.9522781941499333,0.9621698703882235,494.4151397938673,1627.4278277032663,SD Card Reader,USB,TRUE,0.8201749430400491,-0.8357828994997616,-0.9501904444023107,0
USB Input Device,16c0,27db,Logitech,USB\ROOT_HUB#8270,480 Mbps,372,14.836668585084109,86,137.99272059696546,0,ATtiny85 BadUSB VID=16c0 PID=27db,Unknown,46.76581393496967,-1.0311163022303511,-1.004644231204525,-29.23243517758878,-40.13177290030064,Unknown,Unknown,Unknown,-1.0588162876153786,167.50357822548727,38.613059433351175,1
USB Mass Storage Device,1058,129,Raspberry Pi,USB\ROOT_HUB#7925,480 Mbps,224,17.897645214151716,66,8124.884768455955,1,WD External HDD VID=1058 PID=25a2,Physical,1487.2141999945761,0.991295144406326,0.9767389335786941,508.1061158131458,1279.9570839013911,SD Card Reader,USB,TRUE,1.1386773160262669,37.547296037763125,-0.5647625857555263,0
USB Input Device,16c0,27db,Logitech,USB\ROOT_HUB#3147,12 Mbps,63,13.78340111867384,64,6125.973115040524,0,ATtiny85 BadUSB VID=16c0 PID=27db,Unknown,26.948068152471762,-0.9727021772675372,-0.9559564351549672,-24.50671176853609,-33.127973372758895,Unknown,Unknown,Unknown,-1.0058277052667512,70.8705766446281,0.5240626620397717,1
USB Input Device,046d,c077,Generic,USB\ROOT_HUB#9281,5 Gbps,223,15.061125729774167,63,13245.247410582551,0,Mouse USB Optical VID=046d PID=c077,Unknown,-42.11253805237516,-1.0525728158805812,-0.9880425884611056,-18.387964841024022,-84.81845335953753,Unknown,Unknown,Unknown,-1.0710720253976223,-1.2217219202307688,-0.7426148892736564,0
USB Mass Storage Device,058f,c077,Generic,USB\ROOT_HUB#3945,12 Mbps,92,10.131469873396476,53,919.5944597996248,1,Generic Flash Disk VID=058f PID=6387,Physical,2918.960673809356,0.9682324679694527,1.0280871202757969,506.9879482688946,670.3801111615355,Generic Flash Disk,USB,True,1.0123600643202246,1.8860677542042144,-0.4724161914360687,0
USB Mass Storage Device,2e8a,000a,WD,USB\ROOT_HUB#5067,12 Mbps,120,17.682862909785975,58,207.8796166138868,1,Raspberry Pi Pico VID=2e8a PID=000a,Physical,1587.303429441484,0.9652923609526078,0.9864475734039819,494.8435815286389,1496.4993482896218,Raspberry Pi Pico,USB,TRUE,1.079084841985507,118.22135766481611,19.515952180528533,1
USB Mass Storage Device,058f,000a,Raspberry Pi,USB\ROOT_HUB#1765,480 Mbps,278,15.394988873501568,81,291.7841784419427,1,Generic Flash Disk VID=058f PID=6387,Physical,1877.4335524195135,1.0306771649797295,1.003104486764129,509.50160310332717,2381.9250271237056,Generic Flash Disk,USB,TRUE,1.0323482467029739,124.79804288889798,-0.6342599082303031,1
USB Mass Storage Device,2e8a,000a,Generic,USB\ROOT_HUB#8377,12 Mbps,90,16.67063518283462,45,345.72074842550853,1,Raspberry Pi Pico VID=2e8a PID=000a,Physical,2788.670238903501,0.9998150064123817,0.9957024159278428,492.4118419420496,935.4158349763259,Raspberry Pi Pico,USB,True,0.8008929910111847,40.54696797699434,26.39526309806555,1
USB Input Device,046d,c31c,Logitech,USB\ROOT_HUB#8243,5 Gbps,387,14.79611562146121,73,4514.895854153236,0,Mouse USB Optical VID=046d PID=c077,Unknown,25.124914752621518,-1.0073800576062448,-0.9729983988081049,-8.612709835910273,-72.27836560317375,Unknown,Unknown,Unknown,-1.0220107268214162,-0.21316514197150294,-0.3024220085996021,1
USB Mass Storage Device,0bda,129,Logitech,USB\ROOT_HUB#2540,5 Gbps,180,20.806762370716477,87,8295.429558151056,1,SD Card Reader VID=0bda PID=0129,Physical,2509.2598675062545,1.0045320069765655,0.9801018070336048,503.0923865155714,727.8972238954307,SD Card Reader,USB,TRUE,0.5846389443169493,0.43828439666370056,0.054039315298795465,0
USB Mass Storage Device,058f,6387,Logitech,USB\ROOT_HUB#6055,480 Mbps,259,9.681277390542906,51,7443.011887908648,1,Raspberry Pi Pico VID=2e8a PID=000a,Physical,991.6220819756938,0.976799621423633,1.0283211029118606,494.59451039332896,216.64970364870396,Generic Flash Disk,USB,TRUE,0.3131327495991487,-1.4469554159765208,-0.13582478472776993,1
USB Mass Storage Device,0bda,6387,HP,USB\ROOT_HUB#4851,480 Mbps,196,15.92530738338168,75,6122.91345960741,1,Raspberry Pi Pico VID=2e8a PID=000a,Physical,2068.6297901883945,1.0446175532986703,1.028586857675325,511.3471741119946,2576.42078653993,Raspberry Pi Pico,Unknown,TRUE,0.392837671938144,48.992145825838776,-0.7762597470685246,1
USB Input Device,046d,c31c,Raspberry Pi,USB\ROOT_HUB#1683,12 Mbps,150,8.508425910897898,51,11026.794007851015,0,Generic Flash Disk VID=058f PID=6387,Unknown,-34.8779370270354,-1.0351667289632123,-0.956820476998164,-16.47692941905463,-19.98643335295334,Unknown,Unknown,Unknown,-1.07397749291509,-2.3294461081747766,30.054058221735513,0
USB Mass Storage Device,1058,25a2,SanDisk,USB\ROOT_HUB#6055,5 Gbps,264,13.021469368502196,58,9838.922179765243,1,WD External HDD VID=1058 PID=25a2,Physical,1242.4092147779263,0.9994674912995071,0.998943538677966,503.559340703458,1501.6137769458,WD External HDD,USB,TRUE,0.7385732700103697,-0.7117713888574364,-0.09272016113824733,0
USB Input Device,046d,c077,WD,USB\ROOT_HUB#9438,12 Mbps,205,19.582695179813847,90,4000.8958801823374,0,Mouse USB Optical VID=046d PID=c077,Unknown,-6.7027265169828665,-1.048755588519982,-0.9902749653833858,-4.459601745721348,-52.784492581650234,Unknown,Unknown,Unknown,-1.0254120620005307,26.993331501137682,-0.6868137085323668,0
USB Input Device,16c0,27db,SanDisk,USB\ROOT_HUB#2094,12 Mbps,413,14.475604099377989,92,2963.7817580903934,0,ATtiny85 BadUSB VID=16c0 PID=27db,Unknown,47.517447484460995,-1.0503009165930535,-1.0599747706324523,-20.295716286086197,-11.990459996888605,Unknown,Unknown,Unknown,-1.0329227062409814,51.27355865796026,44.69011090947923,1
USB Mass Storage Device,1058,25a2,Generic,USB\ROOT_HUB#3746,5 Gbps,449,15.248803463452887,46,7527.975427291025,1,WD External HDD VID=1058 PID=25a2,Physical,2681.05085233853,0.9725153582494978,0.9989060566939223,500.08021665871416,2154.0433813058617,WD External HDD,USB,TRUE,0.5494930190129631,2.6546003533808076,-0.47383268242321763,0
USB Input Device,046d,c31c,HP,USB\ROOT_HUB#6201,12 Mbps,212,11.637178964677492,73,12585.214650183041,0,Logitech USB Keyboard VID=046d PID=c31c,Unknown,-10.801543859262225,-1.0090527718936513,-0.9875133993271553,-18.65701876107219,-67.44158686149716,Unknown,Unknown,Unknown,-0.9789752842251018,-2.742025855793813,-0.42426190705428624,0
USB Mass Storage Device,2e8a,000a,Generic,USB\ROOT_HUB#2147,12 Mbps,122,4.208657893085132,56,-57.071547932297335,1,SD Card Reader VID=0bda PID=0129,Physical,808.5789366405809,1.000803063164884,0.981208012001987,489.63199471209896,1142.6807158135664,Raspberry Pi Pico,USB,True,0.334961068943018,98.9788097650214,43.71898816681397,1
USB Mass Storage Device,058f,c077,Raspberry Pi,USB\ROOT_HUB#6192,5 Gbps,200,16.472749194971286,57,1125.6263759860942,1,Generic Flash Disk VID=058f PID=6387,Physical,2220.259453133915,0.9659299724757393,0.9566890914946187,498.1921355794313,519.5045400885157,Raspberry Pi Pico,USB,True,0.8362785271968766,77.85456419199483,51.81083078591854,1
USB Input Device,046d,c077,SanDisk,USB\ROOT_HUB#7393,12 Mbps,131,9.772146644197647,44,3456.67119119421,0,Logitech USB Keyboard VID=046d PID=c31c,Unknown,39.96531925624387,-1.0337185853676771,-1.00549037185672,-22.40306595671013,-40.6721032892968,Unknown,Unknown,Unknown,-1.0424972383715974,89.02487372972689,28.311349782387175,0
USB Input Device,046d,c31c,SanDisk,USB\ROOT_HUB#1133,5 Gbps,150,18.9568079722011,66,3626.0988048782465,0,Logitech USB Keyboard VID=046d PID=c31c,Unknown,10.629023963230573,-1.0588052116957318,-0.9791928059293655,-8.787218032992937,-66.08107981564957,Unknown,Unknown,Unknown,-1.033263429291977,-2.8716855321466928,-0.2254029081302894,0
USB Input Device,16c0,27db,Generic,USB\ROOT_HUB#5834,12 Mbps,109,4.523062242435122,56,580.3840024852785,0,Logitech USB Keyboard VID=046d PID=c31c,Unknown,82.7099865566157,-0.9797045465866167,-0.9578329766022478,-17.75700887991125,-53.852614592242396,Unknown,Unknown,Unknown,-1.0119586571814434,-1.5119801383300766,55.61816151683398,0
USB Input Device,046d,c077,Logitech,USB\ROOT_HUB#3856,480 Mbps,100,6.948464229912716,89,11197.953581836744,0,Logitech USB Keyboard VID=046d PID=c31c,Unknown,32.679697543156415,-1.0341655038428683,-1.009236416670394,-20.980218310970187,1384.6292529056032,Unknown,Unknown,TRUE,-0.9768341926388578,-2.194697054706014,48.811680535656265,0
USB Input Device,046d,c077,Raspberry Pi,USB\ROOT_HUB#9050,12 Mbps,402,15.854518919939844,86,4006.219730502696,0,Mouse USB Optical VID=046d PID=c077,Unknown,-53.02632551711491,-1.035861986986594,-1.0500228741070563,-23.65928166666266,-86.79206273492935,Unknown,Unknown,Unknown,-0.9939617463834965,-0.9697925988371962,0.028443893794884767,0
USB Mass Storage Device,0bda,6387,HP,USB\ROOT_HUB#3219,5 Gbps,223,17.071126782290953,64,321.98523454835106,1,WD External HDD VID=1058 PID=25a2,Physical,2018.753575053834,1.0198061372115843,0.976433139692482,505.4538785935554,1177.3838892554736,SD Card Reader,USB,TRUE,0.8586440564473958,-0.15207668429178045,-0.2199851993290186,1
USB Input Device,046d,27db,Arduino,USB\ROOT_HUB#5155,480 Mbps,113,12.728289892343101,56,4970.813140019731,0,Mouse USB Optical VID=046d PID=c077,Unknown,2.0925133354325207,-1.072616879882716,-1.053587947733694,-10.47693607391535,-62.84726891698128,Unknown,Unknown,Unknown,-1.0509340731684602,60.618226725225846,-0.5015523604933113,0
USB Mass Storage Device,058f,6387,Logitech,USB\ROOT_HUB#5053,12 Mbps,96,15.181876805499492,52,0.888122943818189,1,Raspberry Pi Pico VID=2e8a PID=000a,Physical,1563.1855121021586,1.0053161453129948,1.0516128062322103,508.04976546421955,1351.1001058882425,Generic Flash Disk,USB,TRUE,0.8968799219291019,36.18766734490023,-0.3816749099991831,1
USB Input Device,046d,c077,Raspberry Pi,USB\ROOT_HUB#5516,5 Gbps,186,8.110347407573984,44,3694.2240888164933,0,Mouse USB Optical VID=046d PID=c077,Unknown,24.680307880804452,-0.9832736729550651,-0.9897579297308557,-19.729323422196288,-67.24970124727777,Unknown,Unknown,Unknown,-1.0305874566831008,-1.100955415972808,0.09863198358530312,0
USB Mass Storage Device,058f,6387,Logitech,USB\ROOT_HUB#3856,480 Mbps,261,4.535289486134842,88,2906.6017737217226,1,Generic Flash Disk VID=058f PID=6387,Physical,784.2674750749245,0.9865601645470709,1.0136400619360206,502.5601577130622,478.8660323712478,Generic Flash Disk,USB,TRUE,1.071051545020973,-1.5877222929000219,46.94319588295876,1
USB Mass Storage Device,0bda,129,SanDisk,USB\ROOT_HUB#1177,5 Gbps,216,4.2995853244602245,52,11135.33235187588,1,SD Card Reader VID=0bda PID=0129,Physical,2523.449674480893,0.9800954877700165,0.9833739805861537,493.3707925538832,2381.4928808199616,SD Card Reader,USB,TRUE,0.6120852507256822,-1.4224079758044477,-0.022353914685605547,0
USB Input Device,046d,c077,Arduino,USB\ROOT_HUB#9083,480 Mbps,417,13.557316302136512,80,4836.210652385438,0,Mouse USB Optical VID=046d PID=c077,Unknown,7.7839615973468606,-1.077000775428707,-1.0312691570127883,-20.02292096813061,-113.29679180312978,Unknown,Unknown,Unknown,-1.0449180947078318,-0.395640512975035,0.04716557674470678,0
USB Input Device,046d,27db,Raspberry Pi,USB\ROOT_HUB#6657,5 Gbps,113,18.40864116547691,56,4296.686239299509,0,Mouse USB Optical VID=046d PID=c077,Unknown,1463.8436680684829,-1.0153570042516882,-0.9981581902565921,-4.9430321349980995,-65.27618420448832,Unknown,Unknown,Unknown,-1.0216430239906542,71.98424980778972,-0.42069487256904126,1
